Date,Close
2011-07-05,133.8099976
2011-07-06,133.9700012
2011-07-07,135.3600006
2011-07-08,134.3999939
2011-07-11,131.9700012
2011-07-12,131.3999939
2011-07-13,131.8399963
2011-07-14,130.9299927
2011-07-15,131.6900024
2011-07-18,130.6100006
2011-07-19,132.7299957
2011-07-20,132.6499939
2011-07-21,134.4900055
2011-07-22,134.5800018
2011-07-25,133.8300018
2011-07-26,133.3300018
2011-07-27,130.6000061
2011-07-28,130.2200012
2011-07-29,129.3300018
2011-08-01,128.7799988
2011-08-02,125.4899979
2011-08-03,126.1699982
2011-08-04,120.2600021
2011-08-05,120.0800018
2011-08-08,112.2600021
2011-08-09,117.4800034
2011-08-10,112.2900009
2011-08-11,117.3300018
2011-08-12,118.1200027
2011-08-15,120.6200027
2011-08-16,119.5899963
2011-08-17,119.6699982
2011-08-18,114.5100021
2011-08-19,112.6399994
2011-08-22,112.7300034
2011-08-23,116.4400024
2011-08-24,118.0800018
2011-08-25,116.2799988
2011-08-26,117.9700012
2011-08-29,121.3600006
2011-08-30,121.6800003
2011-08-31,122.2200012
2011-09-01,120.9400024
2011-09-02,117.8499985
2011-09-06,116.9899979
2011-09-07,120.2900009
2011-09-08,119.0400009
2011-09-09,115.9199982
2011-09-12,116.6699982
2011-09-13,117.7399979
2011-09-14,119.3700027
2011-09-15,121.4300003
2011-09-16,121.5199966
2011-09-19,120.3099976
2011-09-20,120.1699982
2011-09-21,116.6299973
2011-09-22,112.8600006
2011-09-23,113.5400009
2011-09-26,116.2399979
2011-09-27,117.5400009
2011-09-28,115.1399994
2011-09-29,116.0500031
2011-09-30,113.1500015
2011-10-03,109.9300003
2011-10-04,112.3399963
2011-10-05,114.4199982
2011-10-06,116.4899979
2011-10-07,115.7099991
2011-10-10,119.5800018
2011-10-11,119.6999969
2011-10-12,120.75
2011-10-13,120.5100021
2011-10-14,122.5699997
2011-10-17,120.2300034
2011-10-18,122.5800018
2011-10-19,121.1299973
2011-10-20,121.6600037
2011-10-21,123.9700012
2011-10-24,125.4899979
2011-10-25,123.0500031
2011-10-26,124.3000031
2011-10-27,128.6300049
2011-10-28,128.6000061
2011-10-31,125.5
2011-11-01,122
2011-11-02,123.9899979
2011-11-03,126.25
2011-11-04,125.4800034
2011-11-07,126.2600021
2011-11-08,127.8799973
2011-11-09,123.1600037
2011-11-10,124.3199997
2011-11-11,126.6600037
2011-11-14,125.4599991
2011-11-15,126.0800018
2011-11-16,124.0800018
2011-11-17,122.1100006
2011-11-18,121.9800034
2011-11-21,119.6600037
2011-11-22,119.1900024
2011-11-23,116.5599976
2011-11-25,116.3399963
2011-11-28,119.7099991
2011-11-29,120.0500031
2011-11-30,124.9899979
2011-12-01,124.9700012
2011-12-02,124.8600006
2011-12-05,126.2200012
2011-12-06,126.2600021
2011-12-07,126.7300034
2011-12-08,123.9499969
2011-12-09,126.0500031
2011-12-12,124.2099991
2011-12-13,123.0500031
2011-12-14,121.7399979
2011-12-15,122.1800003
2011-12-16,121.5899963
2011-12-19,120.2900009
2011-12-20,123.9300003
2011-12-21,124.1699982
2011-12-22,125.2699966
2011-12-23,126.3899994
2011-12-27,126.4899979
2011-12-28,124.8300018
2011-12-29,126.1200027
2011-12-30,125.5
2012-01-03,127.5
2012-01-04,127.6999969
2012-01-05,128.0399933
2012-01-06,127.7099991
2012-01-09,128.0200043
2012-01-10,129.1300049
2012-01-11,129.1999969
2012-01-12,129.5099945
2012-01-13,128.8399963
2012-01-17,129.3399963
2012-01-18,130.7700043
2012-01-19,131.4600067
2012-01-20,131.9499969
2012-01-23,131.6100006
2012-01-24,131.4600067
2012-01-25,132.5599976
2012-01-26,131.8800049
2012-01-27,131.8200073
2012-01-30,131.3699951
2012-01-31,131.3200073
2012-02-01,132.4700012
2012-02-02,132.6799927
2012-02-03,134.5399933
2012-02-06,134.4499969
2012-02-07,134.7899933
2012-02-08,135.1900024
2012-02-09,135.3600006
2012-02-10,134.3600006
2012-02-13,135.3600006
2012-02-14,135.1900024
2012-02-15,134.5599976
2012-02-16,136.0500031
2012-02-17,136.4100037
2012-02-21,136.4700012
2012-02-22,136.0299988
2012-02-23,136.6300049
2012-02-24,136.9299927
2012-02-27,137.1600037
2012-02-28,137.5599976
2012-02-29,137.0200043
2012-03-01,137.7299957
2012-03-02,137.3099976
2012-03-05,136.75
2012-03-06,134.75
2012-03-07,135.6900024
2012-03-08,137.0399933
2012-03-09,137.5700073
2012-03-12,137.5800018
2012-03-13,140.0599976
2012-03-14,139.9100037
2012-03-15,140.7200012
2012-03-16,140.3000031
2012-03-19,140.8500061
2012-03-20,140.4400024
2012-03-21,140.2100067
2012-03-22,139.1999969
2012-03-23,139.6499939
2012-03-26,141.6100006
2012-03-27,141.1699982
2012-03-28,140.4700012
2012-03-29,140.2299957
2012-03-30,140.8099976
2012-04-02,141.8399963
2012-04-03,141.2599945
2012-04-04,139.8600006
2012-04-05,139.7899933
2012-04-09,138.2200012
2012-04-10,135.8999939
2012-04-11,137
2012-04-12,138.7899933
2012-04-13,137.1399994
2012-04-16,137.0500031
2012-04-17,139.0800018
2012-04-18,138.6100006
2012-04-19,137.7200012
2012-04-20,137.9499969
2012-04-23,136.7899933
2012-04-24,137.3099976
2012-04-25,139.1900024
2012-04-26,140.1600037
2012-04-27,140.3899994
2012-04-30,139.8699951
2012-05-01,140.7400055
2012-05-02,140.3200073
2012-05-03,139.25
2012-05-04,137
2012-05-07,137.1000061
2012-05-08,136.5500031
2012-05-09,135.7400055
2012-05-10,136.0200043
2012-05-11,135.6100006
2012-05-14,134.1100006
2012-05-15,133.3399963
2012-05-16,132.8300018
2012-05-17,130.8600006
2012-05-18,129.7400055
2012-05-21,131.9700012
2012-05-22,132.1999969
2012-05-23,132.2700043
2012-05-24,132.5299988
2012-05-25,132.1000061
2012-05-29,133.6999969
2012-05-30,131.7599945
2012-05-31,131.4700012
2012-06-01,128.1600037
2012-06-04,128.1000061
2012-06-05,129.0700073
2012-06-06,131.9700012
2012-06-07,132.0500031
2012-06-08,133.1000061
2012-06-11,131.4100037
2012-06-12,132.9199982
2012-06-13,132.0700073
2012-06-14,133.4700012
2012-06-15,134.1399994
2012-06-18,134.3999939
2012-06-19,135.6999969
2012-06-20,135.4799957
2012-06-21,132.4400024
2012-06-22,133.4600067
2012-06-25,131.3200073
2012-06-26,131.9799957
2012-06-27,133.1699982
2012-06-28,132.7899933
2012-06-29,136.1000061
2012-07-02,136.5099945
2012-07-03,137.4100037
2012-07-05,136.7899933
2012-07-06,135.4900055
2012-07-09,135.3200073
2012-07-10,134.1399994
2012-07-11,134.1600037
2012-07-12,133.5099945
2012-07-13,135.75
2012-07-16,135.4299927
2012-07-17,136.3600006
2012-07-18,137.3699951
2012-07-19,137.7299957
2012-07-20,136.4700012
2012-07-23,135.0899963
2012-07-24,133.9299927
2012-07-25,133.9600067
2012-07-26,136.1699982
2012-07-27,138.6799927
2012-07-30,138.6799927
2012-07-31,137.7100067
2012-08-01,137.5899963
2012-08-02,136.6399994
2012-08-03,139.3500061
2012-08-06,139.6199951
2012-08-07,140.3200073
2012-08-08,140.4900055
2012-08-09,140.6100006
2012-08-10,140.8399963
2012-08-13,140.7700043
2012-08-14,140.7899933
2012-08-15,140.9499969
2012-08-16,141.9900055
2012-08-17,142.1799927
2012-08-20,142.1900024
2012-08-21,141.7599945
2012-08-22,141.8200073
2012-08-23,140.6600037
2012-08-24,141.5099945
2012-08-27,141.5399933
2012-08-28,141.3999939
2012-08-29,141.5099945
2012-08-30,140.4900055
2012-08-31,141.1600037
2012-09-04,141.0299988
2012-09-05,140.9100037
2012-09-06,143.7700043
2012-09-07,144.3300018
2012-09-10,143.5099945
2012-09-11,143.9100037
2012-09-12,144.3899994
2012-09-13,146.5899963
2012-09-14,147.2400055
2012-09-17,146.7400055
2012-09-18,146.6199951
2012-09-19,146.6999969
2012-09-20,146.7100067
2012-09-21,145.8699951
2012-09-24,145.6499939
2012-09-25,144.1000061
2012-09-26,143.2899933
2012-09-27,144.6399994
2012-09-28,143.9700012
2012-10-01,144.3500061
2012-10-02,144.5
2012-10-03,145.0899963
2012-10-04,146.1300049
2012-10-05,146.1399994
2012-10-08,145.6399994
2012-10-09,144.1999969
2012-10-10,143.2799988
2012-10-11,143.3600006
2012-10-12,142.8899994
2012-10-15,144.0800018
2012-10-16,145.5399933
2012-10-17,146.1999969
2012-10-18,145.8200073
2012-10-19,143.3899994
2012-10-22,143.4100037
2012-10-23,141.4199982
2012-10-24,141.0200043
2012-10-25,141.4299927
2012-10-26,141.3500061
2012-10-31,141.3500061
2012-11-01,142.8300018
2012-11-02,141.5599976
2012-11-05,141.8500061
2012-11-06,142.9600067
2012-11-07,139.7200012
2012-11-08,138.0399933
2012-11-09,138.1600037
2012-11-12,138.2700043
2012-11-13,137.7899933
2012-11-14,135.9299927
2012-11-15,135.6999969
2012-11-16,136.3699951
2012-11-19,139.1300049
2012-11-20,139.1900024
2012-11-21,139.4499969
2012-11-23,141.3500061
2012-11-26,141.0500031
2012-11-27,140.3300018
2012-11-28,141.4600067
2012-11-29,142.1199951
2012-11-30,142.1499939
2012-12-03,141.4499969
2012-12-04,141.25
2012-12-05,141.5
2012-12-06,141.9799957
2012-12-07,142.4100037
2012-12-10,142.4700012
2012-12-11,143.4400024
2012-12-12,143.5099945
2012-12-13,142.6300049
2012-12-14,142.1000061
2012-12-17,143.7700043
2012-12-18,145.3699951
2012-12-19,144.2899933
2012-12-20,145.1199951
2012-12-21,142.7899933
2012-12-24,142.3500061
2012-12-26,141.75
2012-12-27,141.5599976
2012-12-28,140.0299988
2012-12-31,142.4100037
2013-01-02,146.0599976
2013-01-03,145.7299957
2013-01-04,146.3699951
2013-01-07,145.9700012
2013-01-08,145.5500031
2013-01-09,145.9199982
2013-01-10,147.0800018
2013-01-11,147.0700073
2013-01-14,146.9700012
2013-01-15,147.0700073
2013-01-16,147.0500031
2013-01-17,148
2013-01-18,148.3300018
2013-01-22,149.1300049
2013-01-23,149.3699951
2013-01-24,149.4100037
2013-01-25,150.25
2013-01-28,150.0700073
2013-01-29,150.6600037
2013-01-30,150.0700073
2013-01-31,149.6999969
2013-02-01,151.2400055
2013-02-04,149.5399933
2013-02-05,151.0500031
2013-02-06,151.1600037
2013-02-07,150.9600067
2013-02-08,151.8000031
2013-02-11,151.7700043
2013-02-12,152.0200043
2013-02-13,152.1499939
2013-02-14,152.2899933
2013-02-15,152.1100006
2013-02-19,153.25
2013-02-20,151.3399963
2013-02-21,150.4199982
2013-02-22,151.8899994
2013-02-25,149
2013-02-26,150.0200043
2013-02-27,151.9100037
2013-02-28,151.6100006
2013-03-01,152.1100006
2013-03-04,152.9199982
2013-03-05,154.2899933
2013-03-06,154.5
2013-03-07,154.7799988
2013-03-08,155.4400024
2013-03-11,156.0299988
2013-03-12,155.6799927
2013-03-13,155.8999939
2013-03-14,156.7299957
2013-03-15,155.8300018
2013-03-18,154.9700012
2013-03-19,154.6100006
2013-03-20,155.6900024
2013-03-21,154.3600006
2013-03-22,155.6000061
2013-03-25,154.9499969
2013-03-26,156.1900024
2013-03-27,156.1900024
2013-03-28,156.6699982
2013-04-01,156.0500031
2013-04-02,156.8200073
2013-04-03,155.2299957
2013-04-04,155.8600006
2013-04-05,155.1600037
2013-04-08,156.2100067
2013-04-09,156.75
2013-04-10,158.6699982
2013-04-11,159.1900024
2013-04-12,158.8000031
2013-04-15,155.1199951
2013-04-16,157.4100037
2013-04-17,155.1100006
2013-04-18,154.1399994
2013-04-19,155.4799957
2013-04-22,156.1699982
2013-04-23,157.7799988
2013-04-24,157.8800049
2013-04-25,158.5200043
2013-04-26,158.2400055
2013-04-29,159.3000031
2013-04-30,159.6799927
2013-05-01,158.2799988
2013-05-02,159.75
2013-05-03,161.3699951
2013-05-06,161.7799988
2013-05-07,162.6000061
2013-05-08,163.3399963
2013-05-09,162.8800049
2013-05-10,163.4100037
2013-05-13,163.5399933
2013-05-14,165.2299957
2013-05-15,166.1199951
2013-05-16,165.3399963
2013-05-17,166.9400024
2013-05-20,166.9299927
2013-05-21,167.1699982
2013-05-22,165.9299927
2013-05-23,165.4499969
2013-05-24,165.3099976
2013-05-28,166.3000031
2013-05-29,165.2200012
2013-05-30,165.8300018
2013-05-31,163.4499969
2013-06-03,164.3500061
2013-06-04,163.5599976
2013-06-05,161.2700043
2013-06-06,162.7299957
2013-06-07,164.8000031
2013-06-10,164.8000031
2013-06-11,163.1000061
2013-06-12,161.75
2013-06-13,164.2100067
2013-06-14,163.1799927
2013-06-17,164.4400024
2013-06-18,165.7400055
2013-06-19,163.4499969
2013-06-20,159.3999939
2013-06-21,159.0700073
2013-06-24,157.0599976
2013-06-25,158.5700073
2013-06-26,160.1399994
2013-06-27,161.0800018
2013-06-28,160.4199982
2013-07-01,161.3600006
2013-07-02,161.2100067
2013-07-03,161.2799988
2013-07-05,163.0200043
2013-07-08,163.9499969
2013-07-09,165.1300049
2013-07-10,165.1900024
2013-07-11,167.4400024
2013-07-12,167.5099945
2013-07-15,168.1499939
2013-07-16,167.5200043
2013-07-17,167.9499969
2013-07-18,168.8699951
2013-07-19,169.1699982
2013-07-22,169.5
2013-07-23,169.1399994
2013-07-24,168.5200043
2013-07-25,168.9299927
2013-07-26,169.1100006
2013-07-29,168.5899963
2013-07-30,168.5899963
2013-07-31,168.7100067
2013-08-01,170.6600037
2013-08-02,170.9499969
2013-08-05,170.6999969
2013-08-06,169.7299957
2013-08-07,169.1799927
2013-08-08,169.8000031
2013-08-09,169.3099976
2013-08-12,169.1100006
2013-08-13,169.6100006
2013-08-14,168.7400055
2013-08-15,166.3800049
2013-08-16,165.8300018
2013-08-19,164.7700043
2013-08-20,165.5800018
2013-08-21,164.5599976
2013-08-22,166.0599976
2013-08-23,166.6199951
2013-08-26,166
2013-08-27,163.3300018
2013-08-28,163.9100037
2013-08-29,164.1699982
2013-08-30,163.6499939
2013-09-03,164.3899994
2013-09-04,165.75
2013-09-05,165.9600067
2013-09-06,166.0399933
2013-09-09,167.6300049
2013-09-10,168.8699951
2013-09-11,169.3999939
2013-09-12,168.9499969
2013-09-13,169.3300018
2013-09-16,170.3099976
2013-09-17,171.0700073
2013-09-18,173.0500031
2013-09-19,172.7599945
2013-09-20,170.7200012
2013-09-23,169.9299927
2013-09-24,169.5299988
2013-09-25,169.0399933
2013-09-26,169.6900024
2013-09-27,168.9100037
2013-09-30,168.0099945
2013-10-01,169.3399963
2013-10-02,169.1799927
2013-10-03,167.6199951
2013-10-04,168.8899994
2013-10-07,167.4299927
2013-10-08,165.4799957
2013-10-09,165.6000061
2013-10-10,169.1699982
2013-10-11,170.2599945
2013-10-14,170.9400024
2013-10-15,169.6999969
2013-10-16,172.0700073
2013-10-17,173.2200012
2013-10-18,174.3899994
2013-10-21,174.3999939
2013-10-22,175.4100037
2013-10-23,174.5700073
2013-10-24,175.1499939
2013-10-25,175.9499969
2013-10-28,176.2299957
2013-10-29,177.1699982
2013-10-30,176.2899933
2013-10-31,175.7899933
2013-11-01,176.2100067
2013-11-04,176.8300018
2013-11-05,176.2700043
2013-11-06,177.1699982
2013-11-07,174.9299927
2013-11-08,177.2899933
2013-11-11,177.3200073
2013-11-12,176.9600067
2013-11-13,178.3800049
2013-11-14,179.2700043
2013-11-15,180.0500031
2013-11-18,179.4199982
2013-11-19,179.0299988
2013-11-20,178.4700012
2013-11-21,179.9100037
2013-11-22,180.8099976
2013-11-25,180.6300049
2013-11-26,180.6799927
2013-11-27,181.1199951
2013-11-29,181
2013-12-02,180.5299988
2013-12-03,179.75
2013-12-04,179.7299957
2013-12-05,178.9400024
2013-12-06,180.9400024
2013-12-09,181.3999939
2013-12-10,180.75
2013-12-11,178.7200012
2013-12-12,178.1300049
2013-12-13,178.1100006
2013-12-16,179.2200012
2013-12-17,178.6499939
2013-12-18,181.6999969
2013-12-19,181.4900055
2013-12-20,181.5599976
2013-12-23,182.5299988
2013-12-24,182.9299927
2013-12-26,183.8600006
2013-12-27,183.8500061
2013-12-30,183.8200073
2013-12-31,184.6900024
2014-01-02,182.9199982
2014-01-03,182.8899994
2014-01-06,182.3600006
2014-01-07,183.4799957
2014-01-08,183.5200043
2014-01-09,183.6399994
2014-01-10,184.1399994
2014-01-13,181.6900024
2014-01-14,183.6699982
2014-01-15,184.6600037
2014-01-16,184.4199982
2014-01-17,183.6399994
2014-01-21,184.1799927
2014-01-22,184.3000031
2014-01-23,182.7899933
2014-01-24,178.8899994
2014-01-27,178.0099945
2014-01-28,179.0700073
2014-01-29,177.3500061
2014-01-30,179.2299957
2014-01-31,178.1799927
2014-02-03,174.1699982
2014-02-04,175.3899994
2014-02-05,175.1699982
2014-02-06,177.4799957
2014-02-07,179.6799927
2014-02-10,180.0099945
2014-02-11,181.9799957
2014-02-12,182.0700073
2014-02-13,183.0099945
2014-02-14,184.0200043
2014-02-18,184.2400055
2014-02-19,183.0200043
2014-02-20,184.1000061
2014-02-21,183.8899994
2014-02-24,184.9100037
2014-02-25,184.8399963
2014-02-26,184.8500061
2014-02-27,185.8200073
2014-02-28,186.2899933
2014-03-03,184.9799957
2014-03-04,187.5800018
2014-03-05,187.75
2014-03-06,188.1799927
2014-03-07,188.2599945
2014-03-10,188.1600037
2014-03-11,187.2299957
2014-03-12,187.2799988
2014-03-13,185.1799927
2014-03-14,184.6600037
2014-03-17,186.3300018
2014-03-18,187.6600037
2014-03-19,186.6600037
2014-03-20,187.75
2014-03-21,186.1999969
2014-03-24,185.4299927
2014-03-25,186.3099976
2014-03-26,184.9700012
2014-03-27,184.5800018
2014-03-28,185.4900055
2014-03-31,187.0099945
2014-04-01,188.25
2014-04-02,188.8800049
2014-04-03,188.6300049
2014-04-04,186.3999939
2014-04-07,184.3399963
2014-04-08,185.1000061
2014-04-09,187.0899963
2014-04-10,183.1600037
2014-04-11,181.5099945
2014-04-14,182.9400024
2014-04-15,184.1999969
2014-04-16,186.1300049
2014-04-17,186.3899994
2014-04-21,187.0399933
2014-04-22,187.8899994
2014-04-23,187.4499969
2014-04-24,187.8300018
2014-04-25,186.2899933
2014-04-28,186.8800049
2014-04-29,187.75
2014-04-30,188.3099976
2014-05-01,188.3300018
2014-05-02,188.0599976
2014-05-05,188.4199982
2014-05-06,186.7799988
2014-05-07,187.8800049
2014-05-08,187.6799927
2014-05-09,187.9600067
2014-05-12,189.7899933
2014-05-13,189.9600067
2014-05-14,189.0599976
2014-05-15,187.3999939
2014-05-16,188.0500031
2014-05-19,188.7400055
2014-05-20,187.5500031
2014-05-21,189.1300049
2014-05-22,189.5899963
2014-05-23,190.3500061
2014-05-27,191.5200043
2014-05-28,191.3800049
2014-05-29,192.3699951
2014-05-30,192.6799927
2014-06-02,192.8999939
2014-06-03,192.8000031
2014-06-04,193.1900024
2014-06-05,194.4499969
2014-06-06,195.3800049
2014-06-09,195.5800018
2014-06-10,195.6000061
2014-06-11,194.9199982
2014-06-12,193.5399933
2014-06-13,194.1300049
2014-06-16,194.2899933
2014-06-17,194.8300018
2014-06-18,196.2599945
2014-06-19,196.4799957
2014-06-20,195.9400024
2014-06-23,195.8800049
2014-06-24,194.6999969
2014-06-25,195.5800018
2014-06-26,195.4400024
2014-06-27,195.8200073
2014-06-30,195.7200012
2014-07-01,197.0299988
2014-07-02,197.2299957
2014-07-03,198.1999969
2014-07-07,197.5099945
2014-07-08,196.2400055
2014-07-09,197.1199951
2014-07-10,196.3399963
2014-07-11,196.6100006
2014-07-14,197.6000061
2014-07-15,197.2299957
2014-07-16,197.9600067
2014-07-17,195.7100067
2014-07-18,197.7100067
2014-07-21,197.3399963
2014-07-22,198.1999969
2014-07-23,198.6399994
2014-07-24,198.6499939
2014-07-25,197.7200012
2014-07-28,197.8000031
2014-07-29,196.9499969
2014-07-30,196.9799957
2014-07-31,193.0899963
2014-08-01,192.5
2014-08-04,193.8899994
2014-08-05,192.0099945
2014-08-06,192.0700073
2014-08-07,191.0299988
2014-08-08,193.2400055
2014-08-11,193.8000031
2014-08-12,193.5299988
2014-08-13,194.8399963
2014-08-14,195.7599945
2014-08-15,195.7200012
2014-08-18,197.3600006
2014-08-19,198.3899994
2014-08-20,198.9199982
2014-08-21,199.5
2014-08-22,199.1900024
2014-08-25,200.1999969
2014-08-26,200.3300018
2014-08-27,200.25
2014-08-28,200.1399994
2014-08-29,200.7100067
2014-09-02,200.6100006
2014-09-03,200.5
2014-09-04,200.2100067
2014-09-05,201.1100006
2014-09-08,200.5899963
2014-09-09,199.3200073
2014-09-10,200.0700073
2014-09-11,200.3000031
2014-09-12,199.1300049
2014-09-15,198.9799957
2014-09-16,200.4799957
2014-09-17,200.75
2014-09-18,201.8200073
2014-09-19,200.6999969
2014-09-22,199.1499939
2014-09-23,198.0099945
2014-09-24,199.5599976
2014-09-25,196.3399963
2014-09-26,197.8999939
2014-09-29,197.5399933
2014-09-30,197.0200043
2014-10-01,194.3500061
2014-10-02,194.3800049
2014-10-03,196.5200043
2014-10-06,196.2899933
2014-10-07,193.2599945
2014-10-08,196.6399994
2014-10-09,192.7400055
2014-10-10,190.5399933
2014-10-13,187.4100037
2014-10-14,187.6999969
2014-10-15,186.4299927
2014-10-16,186.2700043
2014-10-17,188.4700012
2014-10-20,190.3000031
2014-10-21,194.0700073
2014-10-22,192.6900024
2014-10-23,194.9299927
2014-10-24,196.4299927
2014-10-27,196.1600037
2014-10-28,198.4100037
2014-10-29,198.1100006
2014-10-30,199.3800049
2014-10-31,201.6600037
2014-11-03,201.7700043
2014-11-04,201.0700073
2014-11-05,202.3399963
2014-11-06,203.1499939
2014-11-07,203.3399963
2014-11-10,203.9799957
2014-11-11,204.1799927
2014-11-12,203.9600067
2014-11-13,204.1900024
2014-11-14,204.2400055
2014-11-17,204.3699951
2014-11-18,205.5500031
2014-11-19,205.2200012
2014-11-20,205.5800018
2014-11-21,206.6799927
2014-11-24,207.2599945
2014-11-25,207.1100006
2014-11-26,207.6399994
2014-11-28,207.1999969
2014-12-01,205.7599945
2014-12-02,207.0899963
2014-12-03,207.8899994
2014-12-04,207.6600037
2014-12-05,208
2014-12-08,206.6100006
2014-12-09,206.4700012
2014-12-10,203.1600037
2014-12-11,204.1900024
2014-12-12,200.8899994
2014-12-15,199.5099945
2014-12-16,197.9100037
2014-12-17,201.7899933
2014-12-18,206.7799988
2014-12-19,206.5200043
2014-12-22,207.4700012
2014-12-23,207.75
2014-12-24,207.7700043
2014-12-26,208.4400024
2014-12-29,208.7200012
2014-12-30,207.6000061
2014-12-31,205.5399933
2015-01-02,205.4299927
2015-01-05,201.7200012
2015-01-06,199.8200073
2015-01-07,202.3099976
2015-01-08,205.8999939
2015-01-09,204.25
2015-01-12,202.6499939
2015-01-13,202.0800018
2015-01-14,200.8600006
2015-01-15,199.0200043
2015-01-16,201.6300049
2015-01-20,202.0599976
2015-01-21,203.0800018
2015-01-22,206.1000061
2015-01-23,204.9700012
2015-01-26,205.4499969
2015-01-27,202.7400055
2015-01-28,200.1399994
2015-01-29,201.9900055
2015-01-30,199.4499969
2015-02-02,201.9199982
2015-02-03,204.8399963
2015-02-04,204.0599976
2015-02-05,206.1199951
2015-02-06,205.5500031
2015-02-09,204.6300049
2015-02-10,206.8099976
2015-02-11,206.9299927
2015-02-12,208.9199982
2015-02-13,209.7799988
2015-02-17,210.1100006
2015-02-18,210.1300049
2015-02-19,209.9799957
2015-02-20,211.2400055
2015-02-23,211.2100067
2015-02-24,211.8099976
2015-02-25,211.6300049
2015-02-26,211.3800049
2015-02-27,210.6600037
2015-03-02,211.9900055
2015-03-03,211.1199951
2015-03-04,210.2299957
2015-03-05,210.4600067
2015-03-06,207.5
2015-03-09,208.3600006
2015-03-10,204.9799957
2015-03-11,204.5
2015-03-12,207.1000061
2015-03-13,205.8300018
2015-03-16,208.5800018
2015-03-17,207.9600067
2015-03-18,210.4600067
2015-03-19,209.5
2015-03-20,210.4100037
2015-03-23,210
2015-03-24,208.8200073
2015-03-25,205.7599945
2015-03-26,205.2700043
2015-03-27,205.7400055
2015-03-30,208.25
2015-03-31,206.4299927
2015-04-01,205.6999969
2015-04-02,206.4400024
2015-04-06,207.8300018
2015-04-07,207.2799988
2015-04-08,207.9799957
2015-04-09,208.8999939
2015-04-10,210.0399933
2015-04-13,209.0899963
2015-04-14,209.4900055
2015-04-15,210.4299927
2015-04-16,210.3699951
2015-04-17,207.9499969
2015-04-20,209.8500061
2015-04-21,209.6000061
2015-04-22,210.6300049
2015-04-23,211.1600037
2015-04-24,211.6499939
2015-04-27,210.7700043
